,0,filename
104,"Life is good, the birds are beautiful, my Madonna has entered the Gines Book of Records again, my lessons are good, I was short in the semester, I was sick, I was healed, my eyes were opened like two years ago, my semester plans are very nice, our wood stove is nice, I will get Canon AE-1 soon, My iPod is in the field, I am in the field :), my mother finally let me buy a dog, my books are beautiful, my Madonna products are different, we have plans to go to the plateau and Ankara soon, I am in good health, I found a film for my Lübitel, I will find it soon. Cool Skin is super cool, the number of Coffee Table Book is rapidly increasing, Can publications books are only 3 liras, DVDs are now 5 liras in many places, the pie business that I have not been able to do for years is going great, I am a faithful person, I am going to Istanbul this summer, I love myself. Starbucks is opened in Adana, my hand is holding my foot, I bought kimidin at last !, I can see, hear, feel, taste, smell .......
I have reason to be so happy as I can not count more blog.
We can be happy with the smallest positive things blog.
There are more reasons for everyone to be happy than to be unhappy on the blog.
So what are we doing blogging?
We are happy, we are not happy for shit so we can be happy with this life.
Life is a game blog. Some make their own rules, others others. But we have to play this game blog",71.txt
105,"4G Download SIZLERLEYIM.INANINK VERY BUT VERY MUTLUYUM.NED field Bride by CARES what to do with the BIL smoking PRAYER from BIL to umid the KESEN CHILD UYURKEN face LOOK AT AGLAYA the ISYAN EDEN blew ROBOYLASMIS STATUS from Bani KURTARDINIZ.HEPI you HOW teşşekkür if we'm AZDIR.RABB I sizleride SUCH BEAUTY are VERSINK of C on your HEALTH HOUSE your TRANQUILITY, your CHILDREN HAPPY, LOT YOUR RISK, BE HAPPY TO OUR BABYS, THERE IS THE PEOPLE WHO ARE CALLS, AND THE LOVERS DO NOT DISTRIBUTE FROM THE OTHER. AMIN. FOR ME MY CARDINES FROM PRAYER TO ME HALAL YOUR RIGHT.
I WOULD NOT READ TO THE TEFRICI. I WANT TO READ. MFD HEADSHE SAID THAT WE HAVE A PRAYER HOUR ON PERSEMBE DAY.
THERE IS A FEELING THAT I SHOULD SWEAT IN ME. ESIM WILL RETURN TO ME AND HER CHILD. BACK THE EMOTIONS IN THE HEART OF THE WRONG INSALLAH.



on the roads to find mawlay ??
11.04.2007 - 01:06:48
My dear sister, I sacrifice your prayer from your heart on Friday night, that is, your sleep on Thursday, and turn your face to that HIGHLY BEEN OPEN YOUR HEART TO OUR LORD MY LORD ACCEPT YOUR PRAYERS AMIN AMIN AMIN
 
 
jasmine
11.04.2007 - 01:07:43
I feel sorry for you, my sister, I just can't do anything.I wish I could do anything.but I pray you.I hope I will return your inspiration to you in a short time.and you will be happy again as before.",72.txt
106,"I was happy with my trotters :) (I used a smiley, relaxed ...)
life is going very well!
darling bought me mp3 player!
actually he would take it much earlier, when the military incident became clear, I was dodging, but I prevented it by saying that I would get a phone call anyway, I would pull it a little more. But today we made a decision, looking forward ... so we decided that I needed an mp3 player ...
samsungun machine ... i'm making a test swarm right now… i am writing by listening to music from mp3 player! Excellent, I like the menu, the sound quality, the usefulness, the fatigue ... I can't get it!
Moreover, it was closed very cheaply compared to the market ... I am very glad!
In addition, there are three big slices of kadayif in front of me ... my darling did it for me, hid it from everyone, protected it ... I ate almost all of them, I eat! Do it again, let it do it again, I eat it again ... I have always believed in the dishes that the lady makes with the taste of her hand ... she proved to me this hand flavor thing ...
then ... we were just wandering around in the future ... he saw someone, such as a zippered, trouser top ... I could not name them, what would they say to these models? He liked it, wanted me to try it, I wore it ... how it looked, how I liked it! I say off ... we got it ...
She bought herself a short sleeved knit item, purple ... it was very beautiful, the lady ... I couldn't take my eyes from her ... And she bought a very nice jacket that can be worn in spring, velvet ... I love it!
We haven't been out for a long time ... the house is not a house, we are the room, not as you know ... we have a room and it is beautiful enough to revive all our vital activities. Human way does not come, it connects to a pause ...
I am very happy ... I just chose the songs one by one. I discarded it all, adjusted it, now I'm listening to music! For example, I will go to the island tomorrow. I'll drive for two hours in the morning ... normally, I would look right and left and pray that time passes quickly, now listen to my music ... oh ya ... oh ...
Would you like a kadayif? I would like to say, but I can't really share about the food my girlfriend makes. For example, a bakery makes pasta, my beautiful ... you cannot eat anything else, after you taste it, that degree ...
oh oh are you! my beloved's food, my beloved's pleasures, my beloved's delicaciesiiii! life is good!
Yesterday, he was bored a little ... I will find someone else, there was no excitement about this relationship, he said to my face ... and I told him that it would take at least two years for a new person to get to know him as I do, what he could live with, and whether he could meet the right man one by one. .. he found me very right ... what is the need now, get to know yourself again, oh, you get the breaking points in your eyes, you get a ton of bruises because you don't know yet, you spend time to get to know another person - my darling has no time for such things. , since I was involved in the system :) - I said it's hard work, woman, come on, give up this question ... look, you have a man with serious intentions at your disposal, he knows you, you know ... evaluate it! Well ... I thought today, I gave up on finding someone else ... I swore well :))
Today we made a decision by the way ... I prefer to keep what it is as a surprise but because of the possibility of my beloved or my withdrawal, I am writing here for face-shooting procedures. Those who return from rice stay hungry yaw! :)
Here, dear reader ... I guess I have not lived the happiness I have had in the last two weeks, in the total of my life ... I am going through well, I am over-spirited, I feel very very well ... I am healthy, happy, peaceful, TOK :), even if I exaggerate I can find it handsome. .. :)
Let's take a look at the other topics ...
On Sunday, all the employees of the shop were in assembly ... our shop was flooded on Sunday and night due to heavy rain and we got news on Monday morning ... there were some jobs prepared for assembly, waiting for the day ... Monday) at eight o'clock in the morning, I cleaned four shops, cut the pieces that had been soaked, there was no moving object left in the shop ... according to my personal observations, there is a damage of up to a thousand lira ... It is very good these days, may Allah not break it ... They have closed a debt of fifteen to seventeen thousand lira in the last four months. Eight thousand lira of it was rent, they haven't been able to pay a rent for a year ... I didn't know about them, my father didn't share with us when he didn't go into it, he didn't reflect it ... I was very grateful to us ...
next week today, I will have a serious meeting with my old company ... It is only a matter of time before I get to work for the new year ... I believe I will find a job in less than a week. If I find vacancies, I have a few companies in my mind, places where I know people work or think they definitely need staff suitable for my qualifications, I will distribute my resume and try to arrange a meeting with someone from the human resources ... but it is not clear to look at the old company ... I have no loss ...
When the military service was uncertain, I never despaired of my future, I know myself, if I squeeze the stone, I will get it and drink its water. But now when I look back, I tell myself what I have done and to those around me ... why I was so cruel to myself, why I did it so hard ... look, I say, how everything fits ...
May Allah keep it from the evil eye, this spirit is riveted with a truly smooth, boneless, unperforated happiness in these periods ... It seems to be a long process, I cannot feel as if it will disappear in a moment, even if I force it ...
ohy .. anyway ... how sweet it is to be so close to the source of my happiness, to be able to touch it, to stay with you, to feel your breath in your body, how it is unreachable for others and the truth of my life and how perfect it is for me! orphans are stuttering sentences, let me cut them here ...
I will be able to listen to music outside now! long live!
life is Beautiful! feeling the belonging of a beautiful woman, much more beautiful ... perfect ...",73.txt
107,"My wife surprised me today and bought the Canon EOS 400D Camera which I loved and wanted very much. Since those who follow me know how badly I want to buy this machine, I guessed you wouldn't think of it as impudent, I wanted to share it with you first. I'm looking forward to the suggestions and opinions of friends from the same machine. In addition, the company from which we bought the machine had an 8-hour training. I am very pleased to hear that. I want to learn the features as soon as possible and of course cook good food and publish beautiful photos: P

You may also be interested in:

Whiskey Chocolate Balls / Truff
Ben10 Cakes
Special Cookies (walnuts, hazelnuts, almonds)
Fruit Candy Muffin LinkWithin
  
Tags: Diary
1 comment:
 Feyhan Sönmez said ...
My Burçin, you definitely bought a very professional machine.
10.10 megapixel is great, but I recommend you to be careful, if you shoot at maximum mega pixels, you can easily fill the space reserved for the picture on your blog. It is a very professional machine with which you can take really amazing pictures. The resolution values ​​are also great. Use for good day. Yours ..

User review rating: Canon EOS 400D. Brand, Canon. Model, EOS 400D. Resolution, 10.10 Mpixel. Maximum resolution, 3888x2592. Minimum resolution, 1936x1288 ...
www.letsgodigital.org/tr/camera/specification/1344/show.html - 77k -

July 24, 2007
 Burçin's Trials said ...
Thank you very much, Feyhan. I will definitely consider your advice. I hope I can be as you said and take good pictures.
Yours,

July 24, 2007
 www.edasuner.com said ...
Use it good bye, I'm so glad you will make it shed like you like

July 24, 2007
 SelServis said ...
Goodbye my zodiac sign, use your new machine. I am happy for you. I'm looking forward to your new pictures. Yours ..

July 24, 2007
 Duygu said ...
Hello Burcin
I use the same camera too. super something.

July 24, 2007
 Burçin's Trials said ...
My eda
My selda
My emotion

Thank you very much for your beautiful wishes.
Yours,",74.txt
108,"Our new transfer Burak Yilmaz said that he is happy and proud to be playing in our team. Burak made explanations about his transfer in the live broadcast he attended on FB TV after the signing ceremony. Noting that it is a very nice feeling to be asked by a big club like our Fenerbahçe, Burak said, ""It is a nice thing to be asked, but it is a very different feeling to be asked by Fenerbahçe. The waiting period was a bit difficult. But now I am happy to be happy"".

Stating that our Fenerbahçe has achieved very successful results in recent years, Burak said, ""After the victories and successes achieved by Fenerbahçe, everyone has a contribution to these successes and to come here. When asked by Fenerbahçe, it is a very different feeling. It is difficult to tell, it is necessary to live"". said.

Burak stated that our Fenerbahçe is a very big community and that many things will change in his life as a footballer of this team and said, ""As a more changed Burak, I am ready for everything"". Emphasizing that his family was happy with this transfer, Burak said, ""They were also impatient and excited like me. At the moment, they are at least as happy as I am.""

When our team was reminded of the future of a new coach and asked whether it was an advantage for him, Burak said, ""The arrival of a new teacher seems to be an advantage for me, but this applies to everyone. The incoming teacher does not know any of us."" Stating that our Fenerbahçe has very high quality players, Burak said, ""Playing with them will also affect my performance. All of them are high quality players. Playing with very talented players will both improve me and increase my performance.""

Stating that Fenerbahçe Sükrü Saracoglu Stadium is a stadium where football players are very impressed as its ambiance, Burak said, ""An atmosphere that the footballer hesitated while going on the field. Fenerbahçe fans always fill the stadium and always support the football player. I will do as much as possible. I think I will not embarrass anyone. I am very happy and proud, ""he concluded.
 Where are your hands?
ISTANBUL
LIFE
I AM IN TOO
ANGEL UNDER THE SKY",75.txt
109,"I don't know exactly why, but nowadays I'm happy. I think it must be from my new class and getting to know new people and friends. The class is almost completed, as of today, we have 30 more people, I don't know if there is any future, but I think you will come because that's exactly fine. By the way, I will go to Turkey in April. I have an open education exam on the 5th and 6th of April, so I will go. I booked my tickets. So I'm happy these days, while ending my article, I end by saying I hope you will be as happy as I do and even more.",76.txt
110,"LOVE WINS; IF YOU DON'T LOVE IT ALWAYS KAYBER

     LOSE SALT TASTE; NAME OF SUGAR; WATER PURE:

    BECAUSE THE NAME OF THE HANGER WITHOUT THE TASTE OF THE HANG:

KNOW WHAT IS LOVE

HOW TO ANATAY ASK ÜFFFFFFFFFF: WHAT IS ASK?

WHO WANT TO KNOW IS TASTING: NO NEED TO EXPLAIN THE UNWANTED: BECAUSE YOU WHO DO NOT WANT TO KNOW, YOU ALWAYS LOSE;

OR YOU KNOW; LEARN SEREF TO KNOW, EREFE TO ALL LOVERS

 
 




""THIS IS MY FAMILY AND I AM VERY HAPPY",77.txt
111,"I'm happy now...
Or I think so,
At least there is no reason to be unhappy, I know that ...
Actually, I don't know if there is a reason to be happy ...
I declare myself happy.
My goals come before my eyes,
I'm smiling ...
Sometimes I make a child happy
Or I help my mother,
I agree with my father,
I am listening to my brother ...
I buy myself chocolate ...
I'm watching the rain
I push my feeling to sit down and write a separation poem while watching the rain ...
I'm getting wet
I get wet to my marrow, in the accelerating rain ...
I'm not running ...
I'm not afraid ...
I love...
Not because I'm happy ...
Because I wanted so ...
I'm happy now ...
Or I think so ...
What does it matter ...
How long will it take?
How relevant can it be with the past or the future?
After this article, how do you think about writing when you are happy ...
What does it matter ...
This is not an ACI article but ask ...
I'm happy...
I am hopeful ...",78.txt
112,"Fernando Alonso said he was very happy to be fourth in the Italian Grand Prix. Expecting a tough race in Monza, the former world champion switched to normal rain tires by taking a risk when the track just started to dry after the second part of the competition.
Source: Yorumla.net - Links Only Registered Members Can See. Click to register...

Alonso's decision came to fruition, and after the Renault pilot returned to the track, he was able to gain position, finishing in fourth place, the half he started in eighth.

With the Spanish driver leaving Monza today with 5 points, Renault equalized the points with Toyota in the brands classification with four races before the end of the season.

""I am very happy. Today's result is very good because Monza was a race we would expect to see such a result,"" Alonso said.

""We got the 5 points we needed in the competition in the championship. This was really an important reward and a good source of motivation for the rest of the season,"" said Alonso.

""I wonder what awaits us in Singapore now,"" said the double world champion pilot.

Teammate Nelson Piquet, on the other hand, finished 10th in the halftime he started from behind. ""I had a good fight in the back group today. My speed was good considering my fuel load. I think it was a satisfactory result,"" Piquet said.

The Brazilian pilot said, ""Unfortunately I did not get any points. I think the ranking results are decisive in this. So I want to keep my optimism. Now I will concentrate on the preparations of the race in Singapore.""",79.txt
113,"Today I'm going out of style for the first time (in my article)
I said tell myself / how I started this day
sir I started the day with a nice phone call
then breakfast ceremony, gathering etc etc
Well as you know, the kitchen is the last one and now I'm calling out from the kitchen.
p-c I use the plus advantage of having a laptop with me
latest sound music.

placebo-daddy coool

Even though the weather is gloomy, I am merry out of spite :))
Yesterday the walk I took with my girlfriend on the beach was good, I opened
I found myself kind of :))

I don't know how the day will end with the night, but now I wanted to share it very well.
in the name of sharing the love with love.

Happy April 23 children's holiday to the ""inner child"" ..
Posted by GOD'S FLOWER",8.txt
114,"I'm the anonymous blogger who wrote the comment. I looked, there is another anonymous here, but I am not. You don't need to be afraid, alchemy, I don't understand what scares you. I definitely do not know you. You said give me a tip. I already gave it. I guess you found it too, you mentioned the pessimist blogger here, that's me. ""Maybe I like it, lovers huh?"" ""I looked for a dew grain on the wings of the parting ship going in the clouds of sadness, I look for the tears of love ??? Why did I do it? Though there are a total of 18 posts. 50 drafts. a single page. The duration of the entry on the site is under 1 minute. eheheh. I did it with the first version of the blogger. I was losing after that.I said, will it be a good host from google.It stops there even when I die.I'm a pessimist.I'm depressed. , makes you wonder.

Turn on TV, love movie. Turn on the radio, I could not get enough, I love you. they wrote novels. love murders in newspapers. suicides. That's half of people's daily pastimes. I said what the hell, I went and fell in love with girls. willingly. they fed me. I wrote and stopped. I looked people are getting depressed. I enter it too, I wrote it. I said woah. I said, what the hell am I here? I said okay, I'm writing my mood from the most pathetic. I am writing what feeds me. I put my head up. just like yours. obliquely. They said what this man, I said I put my head on. I said, look where he's looking at my head below. Do you know what I tried to take that pose? bald head became your adjective. This is one of my adjectives. If you knew how many adjectives I have, alchemy. I said it suits me. I looked and did not understand the goods. I said, I made people hit the number 3 so that people could see the inside of my head better, then I put it on the blog (this is the word of the mustafa topalogl. I then wrote a statement next to him. They said, well, are you a girl, you are on the internet to yourself. I said we are bridesmaids. They said it is even more grave that I cannot write here. Did you understand that? I'm angry. They say footer under the sites, it belongs to it, does not copy or copy or writes a filer. I also wrote, ""It is my will, my wisdom, it is mine."" my man, my man, to you. I did not write the last two of course: D I write what I want, I said to myself. I even took notes. it is pretentious and depressive, I will add. I told the lonely spouse friend like a fool, I wrote a blog, enter, see. Where did I tell you? google has indexed it nicely. dmoz.org island I sent it to catalog me. Thanks to the editor hired a bidet under the art, look and poetry placed me under it. I almost cried. not that. ""How is this poetry?"" said one of the strong readers. Spelling error full. no commas. disgusting. I said it could be whatever it is. poem, text is here, message.tutt. I aligned it to the right, as in arabic. It's not poetry, whatever it is, whatever. I said mubarek, inside of me, like a compiler. You know when writing a program. You write a program, you make a spelling mistake. you forget the point, the compiler throws the error to turn off the parenthesis, he says an ox in the face, you made a mistake. I have always cared for it, like a spelling guide in its sections. Even compilers are not that ruthless. He tries to understand what he wrote. machine but, I believe you know it has a soul in its punch. at least there are development environments called IDEs. It warns you did you write wrong. Look, I'm making a mistake here. You can write that or something. In a time under a blessed minute, you did not understand what I wrote. Don't you take your girlfriend and go to a love movie. I know you wrote the comment of the movie on your blog. now this guy went to this movie alone. Does it sink to you when I write? and this is my blog adventure. I struggled with these. I reacted. I tried to write it as much as possible. I can't write anymore. one summer a thousand oh hear. it stays in a draft when I write.

As for you alchemy. I poked you, am I beautiful on the message. It was a very stupid sentence, but I wrote it to be interesting. I actually poked the followers here.

I like your message. head picture at the top. the meaning you attribute to footera. because I tried to do the same. I tried to explain that the blog is a show off business. This is what you do, this is what I do. in those here. Some of them tell about their cat, they love their cat very much, they put their pictures. some of them tell about technology, actually they show their knowledge. He tells the food, look how much I am doing. but in essence it is personal.

I said SHOW to blogging, but I said it in different meanings. It could be showing off, it might be telling about your cat ... it actually fits in every sense. It has more than one meaning. In any case, I ask what harm does it do to you? Isn't that what we've already done? the essence of the blog?

Blogger, facebook, twitter, jaiku, sosyomat etc. show. Facebook, for example, people put their own pictures there, some of their cats (this cat thing is so confused everywhere), some of their car, motor, shop. These days, holiday pictures are in fashion. Those who put their pictures with their beloved to get this cover for you. Now I haven't done a tenth of it on my blog. I know if I do even more, since it's kind of a more personal thing. but come and see those who put these pictures. Even a picture of my head is enough to drive you crazy. Those who said that you got your water out, ironed my head the next day because the girl left me (uhuh uhu). How is it? I do not understand. what makes this nation mad. My hand and face are smooth, my eyes are blue, my height is he? don't feed my complex? You put a picture of the cat (again, the cat is everywhere) on your blog. to facebook. twittera what is that Let girls say, you are very handsome too. you are super romantic. let them fall in love with the picture of my head eheheh. let them feed me, what's wrong.

In fact, this is a cry to the blogging realm. alchemy, definitely not to you. You win the beauty contest. I did not feed your curiosity. I write in acrostic. If you say handoff, accept the room. I said, you asked, I said.
I'm confused, the room is right. this was the occasion actually. all bloggers get confused. but I think it's a little clearer now.

I do not know how you understand in any of my last writings, but (the important thing is not what you understand and what I write) siminya is not a criticism for you. on the contrary, there is discretion.

it's been too long. Is it complicated? What is it again? :D",80.txt
115,"but I made a mistake. I had a headache while reading. I apologize to all of you. it was 3 in the morning. I guess from him. no though it's what I always do.

the cats began to drive me crazy more and more. The night is now in my dream, these cats. I said cat instead of himself. grrr. meow.

I'm fixing here. though it happens as before.

I said SHOW to blogging, but I said it in different meanings. It can be showing off, it can be telling about yourself (not the cat)… it fits in every sense. It has more than one meaning. In any case, I ask what harm does it do to you? Isn't that what we've already done? the essence of the blog?


cat, herself, cat, herself ...

Enough, I won't write more.

20 August 2008 Wednesday 03:22 Siminya said ...
@mixx ... when my head is mixed, so beautiful :))

@ interesting anonymous ... what is this gilgamesh epic you wrote? etc.
I think I understood what you wanted to tell, the popular culture, the competition in the blog world, the race, the imposition of me, I'm great, everyone is curious about me, you are jealous of me and criticize their mood.
There are points where you are right, but it should not be exaggerated; We have lived, we grow and we will die, we have to give way to those who simply want to live life, which is such a simple summary, everyone needs to breathe and must decide for himself how to take his breath.

20 August 2008 Wednesday 16:43 Untitled said ...
ah siminya ah i wrote an epic but i wrote in vain. You were taken over again. am i beautiful It is a very human curiosity. a sense of affirmation. I said, too, you are beautiful. I confirm you all the time.

I wouldn't say, a person is making you have his cat (meow) confirmed. everyone says oh how beautiful it is, very cute. confirms his knowledge. Everybody says wow, what a knowledgeable guy. confirms its culture.
they call the man like a library. Of course, this happens in a subtle way. I am writing, you are writing on a technical subject. Someone gets up and comments. It's super yaw. the other one is coming, it is really good or something. now why is this guy writing this? Did he take a mission to inform the nation? lie. it shows itself in a different way. It is a very human and normal situation. there is no abnormal situation in this. you gave an example. You made a warez site. They say you are great teacher. Where do you find them? blah blah blah. It's praise, confirmation, approval or whatever. It happens in real life, it happens on the blog in different ways. But on the other hand, these people who see them as perfectly normal and praiseworthy things do not affirm a girl's beauty. like you. I looked at the comments and someone did not say that this girl is beautiful. as I understand it in real life. Isn't it alchemy? Don't you talk about this in that article? You said too, or am I ugly? They hesitated you.
here is a crucial point.

I understood it. or I took it out of that post. I exaggerated, I wrote an epic.

@akturk said in the comments that we will only look. I think he understands from the beautiful. Though he said that he is beautiful, he even confirms that I understand: D I wrote on it because you are beautiful anyway. I also confirm if necessary. I also affirm a human feeling. I say that alchemy why others do not confirm.

Is it that difficult to write two lines. It means you are beautiful alchemy.
how can I write more clearly. alchemy imposing your beauty affirmative the one who imposes your feelings and the one who approves it. It was a little harsh though. what am i You go and understand the opposite alchemy. I call you this is a blog, I say do it, I'm writing an epic, it doesn't work, I don't exaggerate.
how can I write more clearly. I say I'm sick of cats, culture, knowledge. I say write yourself. I say write yourself. Let them say show off. write down your cat (meow) if you have one. (I hope not, I knocked the cats from the ground. figuratively so: D) Write what you want. You are not going to ask anyone what to write anyway. but don't hit the ground when someone grabs himself and writes. By the way, do not hit the ground for cats (meow).

""cat, I liked these two words very much on their own.""
Let this be my new slogan. there is only one letter difference between them. attention please.

By the way, I wrote anonymously because I don't like google. It constantly indexes me everywhere. I'm getting angry. Alchemy scares people. you also indexed. I know you from there. Otherwise, I'm not someone around you. I don't know those here either. I'm traveling to death because there are blogs who write something interesting. get comfortable. I'm neither a pervert nor a hacker. I'm not at the grocery store @ukturk: ​​D but god, my grocery store is a good man. By the way, love to grocery stores. google indexes. grocery writers, I do not mess with them, I say to them. Google indexing me axle !. he associated me with something. google divine. I do not suspect if someone who is annoyed with me is doing something.

Alchemy was a beautiful article. There hasn't been an article that made me think about it for a long time. It has been quite a brain grimace for me. I hope so for you and those here. It is true that I exaggerated quite a bit. I offer my love and respect. to you and the others here. I finish softly and avoid Google indexing me.",81.txt
116,"Super mix :)
Very good article :)
Goodnight...

21 August 2008 Thursday 01:24 anti said ...
I thought you were telling something in the first anonymous post, but in this post I saw that you just lined up the words. Who wants to let him talk about science, who wants his cat, who wants beauty. Some to brag, writer, others to beat, others to relax. you hit everybody on the stone, but why did you make this comment? You went to a stature, albeit anonymously. okay, you are smart, you understand beauty, you are attractive, you are handsome, you are good writing. Most importantly, you are different. You see things that we cannot see. you are awesome, nameless.
Also, from where and how do you expect those who are here to reach an opinion that alchemy is beautiful or ugly? My opinion is that those who are unsure of something need approval. I don't even think that alchemy needs to be validated for its beauty.

He said to be on Thursday, 21 August 2008 at 09:49 ...
what the hell ... do you need a reservation to comment in advance beee. No, he wrote an anonymous text, I am completely confused :))

21 August 2008 Thursday 11:00 Siminya said ...
I would like to ... well, he gave me my anonymous offensive tongue with pleasure, I think that such long writers are wasted, for some reason, writing is a very long article, especially if it is a long article, it is a very complicated task to tie its head to the end, to form a main idea, to explain its problem clearly, I appreciate our anonymous cat lover

@ Untitled..Now you don't understand me again, you will say siminya, I confess I have difficulty.
As Antonun said, I did not expect to call me beautiful in that article, I would ask this question a lot, I would look for reasons to participate in beauty contests, I would trust the beauty of my lips and think that I would win the contest, etc., I tried to explain how empty I was thinking and I was naive.
Except for a few people here, why would people say ""you are beautiful"" to someone they haven't seen? wouldn't that be a lie
The reason why I write a blog is not to be appreciated, for example, I have been threatened to be taken to court in my article about our punto, I have the expectation of getting a reaction, I want to get reaction from time to time rather than being appreciated and saying ""you are great"".

I do not understand that you are so angry with Google's indexing, it sounds fun to me, think horse, you are calling ""horse"" people are coming, you are saying ""weed"", it is very funny :))",82.txt
117,"As for the film, it politely discards the comments and prejudices made without watching it, and the traces should watch it. It has a warm story from us that makes you feel right in your heart. I went to three movies on the weekend, but when I saw the people who came out of my brother both laughing and crying, I realized that it was a good movie and I was fortunate to watch it. I strongly suggest you to see it because there are so many attempts in its genre, very few of them manage to be movies.",83.txt
118,"That you will laugh for someone else, that you will feel sorry for another and that you will
I am sorry you will LOVE it.
I'm sorry that you will never do these with me.
I regret that you did not choose me over the girl who will enter your life in the future. Sorry that you found someone else better for yourself
Sorry that I could never hug you. We could not live with you, which makes me sad. What We Can Live What We Can Do.
And to know that he will do all this, that is, the things that I dream of, when he comes to someone who is not even aware of you at the moment.
Knowing that someone will come and own and live the dreams I have dreamed of.
Knowing that after a while I will become the person you will be remembered and searched for from time to time, that you will not even think of me at the happiest moments.
To know that I cannot be with you in those moments, that I cannot hug you and caress your hair, and most importantly, I cannot be the person who made those happy moments.
Do you know what you do with your friend? You talk long. Sometimes love line
You can tell things that you will not even understand. To be pampered when bored
You also want to get light favors, maybe even friendly flirting,
but that's all.
""Yes."" I say to you. I can't afford to completely lose you
It will get worse in the end, I know. Pretending that you don't love you is the hardest part of the roles, but I'll try. At least as far as he goes.
Because I don't want you to get out of my life. Losing hope that one day you can say ""Yes""
i don't want So don't blame me too much when I can't do more.
Because I didn't want to lose you forever. Somehow I wanted you to be with me.
To try to accept that poor grandiose, to endure the pains and joys that you will experience to other people and to love you carelessly ..
All this when compared to the other is a very poor consolation.
I PREFER ANYONE WHO DOESN'T KNOW MY VALUE WITH MY PRESENCE",84.txt
119,"Weekend syndrome
Everyone looks forward to Friday; Because the next day is Saturday and the day after that is Sunday. So Friday is the harbinger of a 2-day holiday. Everyone will be happy, only happy, I cannot tell; but I am very bored that the weekend will come. Because for me, weekend means 2 empty days, boring days without any attraction apart from my children. But after 5 days, these annoying days will come again. Who would say a person hate weekends? Well, a lot of people like me and I really hate weekends now. From now on, schools should be 7 days, no weekend breaks and we go to school everyday and be with our students

Oh, tomorrow is Monday and there is school for 5 days",85.txt
120,"I'm Confused No matter which portal you are saying, which forum will I set up?
Monday, 13 Apr 2009
go to comments add comment
I am a beginner, but I can summarize my own opinion as follows, at least when I was setting up my forum, I did this, I installed and tried all of the ipb-mybb-aef-vb-smf-phpkf -phpbb systems because there was no member anyway and it was not recognized yet, but it was also damaging. Later, I read these discussions on many forum sites and tried to get ideas, then I thought of evaluating the forums based on various factors, I considered factors such as seo event-indexing-pr and examined the main site of all the main locations and tried to set up the site through it now I want to share it here. Of course, you can consider what I have written as an empty work, but I set up my forums based on this, that most forum founders attach importance to a good SEO and a lot of indexing. respectively1-VBULLETIN This system is currently being used as the most advanced forum system in Turkey. the system is $ 180 and the seo water fee is $ 120, the main site is not seo installed. The pr of the main site is seen as 6 and the forum is seen as 6 and the indexing rate of the forum is 286K (it should be remembered that this is a paid system and this is a paid system with its resources, of course, it should be able to outperform the free ones, otherwise the money given has no meaning) also the system is null As it can be found very easily on the internet, it is not recommended to use it is definitely not recommended. First of all, the right of use should be observed (etc. It is said that there will be a revolution in the 4th version)

2-IPB, our other paid forum system, Invision Power Board, this system is not very popular due to the scarcity and inadequacy of support pages in Turkey and I think it is a better forum system than vbullet. Of course, it is paid and everything has a developed structure, let's not extend the site's PR 7 When it comes to the forum, PR 7 indexing event, 156K (Turkish admin panel cannot be found or distributed in Turkey and this can cause it not to be kept in Turkey, but it does not exist in known good sites, it is also very famous in the world. available on sites) (ipb 3rd version will be more advanced and error-free)

3-phpbb is free, this system is quite old and a known system is free, it has caused a lot of spread in Turkey, I think the 3 version looks better after the 2 version, but there is a lot of trouble with it, especially for novices like me, I had difficulty in installing the mod, but if you want to learn the job, I say try . (support sites are not as good as before) (noticeable with phpbb2 and phpbb 3.x versions)

4-Mybb is probably our youngest forum system, this site uses seo different from other forum sites, so it should be a little more advantageous. It is a new and evolving system, it has a dynamic structure and it has a very easy structure especially in module loading, I like it like a child's play, but its themes are terrible except a few and it turns out that I made a new theme that makes each edit. Support sites do not touch a hand, but there are live support sites, it is not difficult to get support, but it seems a little inexperienced. The latest version is 1.4, but it is said that it will get rid of all its bugs and be more advanced in the next 1.6 version.

5-PHPKF This is a completely Turkish forum and I think it is a constantly developing forum. I like it and the 1.6 version is on the main site that will be released in February. site PR 3 Forum Pr3 forum indexing rate 3,400

6-AEF has a nice structure, it looks like ipb, but unfortunately it has Turkish support, but if there is Turkish support in the future, I think it will progress. I read that the 1.0.9 version will be released on the main site, which will be released with the new version. Forum Pr 3 index 3,200

7-SMF, let's get to the system that I love so much, I hope it will get its old days with 2 versions. (The reasons may be that it has not been developed or it is now very easy to load vbulletin and people are curious about it and null vbulletin uploads) Pr of the site 8 Forum's 7 and indexing rates 193K

Yes, you may find this research absurd or logical, but I did such a research, of course, I did not depend on it because none of these systems were established at the same time and they do not have the same structure, each has its own beautiful features, of course, there are disadvantages, but there is a nice feature in this. It pushes forum systems and thrives. This will of course half the users who use these scripts.

Note: I do not know how accurate it is to compare paid systems such as ipb-vbulletin with free systems such as smf-mybb, but everything that is paid is not always good. But there is a fact that vbulletin Turkey has a very supportive structure and also because the employees work for a salary, they focus all their attention on this job and this makes it possible to come in more quickly.

I just wrote my own thoughts, I hope you will be healthy.",86.txt
