Name,Director,IMDB Rating,Number Of Votes,Genres,Year
Alkarisi: Cinnet,Muzaffer Gülçek,2.8,90,"
Horror, Thriller            ",(2015)
Korkusuz cengaver,Duygu Sagiroglu,6.0,90,"
Action, Drama            ",(1976)
Mezuniyet,Doga Can Anafarta,7.3,90,"
Drama            ",(2009)
Mülteci,Reis Çelik,5.7,90,"
Drama            ",(2007)
Ögretmen Zeynep,Ümit Efekan,5.0,90,"
Drama            ",(1989)
Alamancinin karisi,Orhan Elmas,4.6,90,"
Drama            ",(1987)
Bana derler fosforlu,Ertem Göreç,5.7,90,"
Drama, Romance            ",(1969)
Ask Ölümden Soguktur,Canan Gerede,6.6,90,"
Drama            ",(1994)
Sîyabend û Xecê,Sahin Gök,4.6,90,"
Drama, Romance            ",(1991)
Gizli duygular,Serif Gören,6.4,89,"
Drama, Romance            ",(1984)
Yolda - Rüzgar geri getirirse,Erden Kiral,7.7,89,"
Drama            ",(2005)
Papatya ile karabiber,Ümit Efekan,2.7,89,"
Romance            ",(2004)
Fadime,Türker Inanoglu,6.8,89,"
Romance            ",(1970)
Tarkan Camoka'ya karsi,T. Fikret Uçak,7.0,89,"
Adventure, History            ",(1969)
Kart horoz,Ertem Egilmez,5.9,89,"
Comedy            ",(1965)
Çiplak,Ali Özgentürk,6.9,89,"
Drama            ",(1991)
Girgir hafiye,Cüneyt Arkin,5.1,89,"
Action, Comedy, Crime            ",(1986)
Av Zamani,Erden Kiral,7.5,89,"
Drama            ",(1988)
Bebek Geliyorum Demez,Hakan Ciga,4.6,88,"
Comedy            ",(2018)
Murtaza,Özgür Sevimli,6.5,88,"
Drama            ",(2017)
Marti,Erkan Tunç,7.2,88,"
Drama            ",(2017)
Görünmeyen,Ali Özgentürk,6.7,88,"
Drama            ",(2011)
Sen türkülerini söyle,Serif Gören,7.0,88,"
Drama            ",(1986)
Boyaci,Sirri Gültekin,5.9,88,"
Comedy, Romance            ",(1966)
Soför Nebahat,Metin Erksan,5.9,88,"
Comedy, Drama, Romance            ",(1960)
Cambazhane gülü,Türker Inanoglu,5.9,88,"
Comedy, Romance            ",(1971)
Renkli dünya,Orhan Aksoy,5.8,88,"
Musical, Comedy, Romance            ",(1980)
Severek Ayrilalim,Orhan Aksoy,5.4,88,"
Drama, Romance            ",(1971)
Özür Dilerim,Cemil Agacikoglu,6.0,87,"
Drama            ",(2013)
Ask dedigin laf degildir,Safa Önal,7.4,87,"
Drama            ",(1976)
Avare,Semih Evin,7.5,87,"
Drama            ",(1964)
Çirkin Kral,Yilmaz Atadeniz,6.4,87,"
Adventure            ",(1966)
Aysecik,Memduh Ün,5.3,87,"
Drama, Family            ",(1960)
Hinç,Natuk Baytan,6.9,86,"
Action, Drama            ",(1976)
Süper Selami,Yilmaz Atadeniz,5.8,86,"
Comedy, Fantasy            ",(1979)
Kilink soy ve öldür,Yilmaz Atadeniz,6.8,86,"
Adventure, Crime, Fantasy            ",(1967)
Adini anmayacagim,Orhan Elmas,5.3,86,"
Drama, Romance            ",(1971)
Imdat ile Zarife,Nesli Çölgeçen,6.0,86,"
Comedy, Drama            ",(1990)
Keloglan,Süleyman Mert Özdemir,5.1,85,"
Comedy, Fantasy            ",(2018)
Egreti Gelin Ladik,Deniz Guvenc,7.9,85,"
Drama            ",(2018)
Korku Komedi: Bana Normal Aktiviteler,Özgür Bakar,4.4,85,"
Adventure, Comedy, Horror            ",(2016)
10. Köy Teyatora,Bahadir Absin,4.0,85,"
Comedy            ",(2014)
Feryat,Orhan Elmas,6.5,85,"
Drama            ",(1973)
Sarmasik gülleri,Nejat Saydam,6.8,85,"
Drama, Romance            ",(1968)
Baskin,Atif Yilmaz,4.9,85,"
Adventure, Crime, Drama            ",(1977)
Ada,Süreyya Duru,6.4,85,"
Romance            ",(1988)
Üç tekerlekli bisiklet,Lütfi Akad,7.6,85,"
Drama            ",(1962)
Cemil dönüyor,Melih Gülgen,6.4,85,"
Adventure, Drama            ",(1977)
Dilan,Erden Kiral,7.8,85,"
Drama            ",(1987)
Seytan Oyunu,Kadir Genç,8.4,85,"
Horror, Thriller            ",(2019)
Ifrit'in Diyeti: Cinnia,Sahin Yigit,4.6,84,"
Horror            ",(2016)
Benim ve roz'un sonbahari,Handan Öztürk,5.7,84,"
Drama            ",(2009)
Hayatin Tuzu,Murat Düzgünoglu,5.7,84,"
Drama            ",(2009)
Deli Kan,Atif Yilmaz,7.6,84,"
Drama            ",(1981)
Kadin berberi,Türker Inanoglu,5.9,84,"
Comedy, Romance            ",(1964)
Küçük cadi,Nejat Saydam,5.5,84,"
Comedy, Fantasy            ",(1975)
Kirik plak,Osman F. Seden,7.6,84,"
Drama, Romance            ",(1959)
Çöl,Çetin Inanç,5.1,84,"
Action, Crime, Thriller            ",(1983)
Uçan daireler Istanbulda,Orhan Erçin,5.5,84,"
Comedy, SciFi            ",(1955)
Askin kanunu,Süreyya Duru,6.8,84,"
Drama, Romance            ",(1971)
Siralardaki heyecan,Orhan Aksoy,5.7,84,"
Drama, Romance            ",(1976)
Delicesine,Osman F. Seden,7.2,84,"
Adventure            ",(1976)
Utanç,Atif Yilmaz,7.0,84,"
Drama            ",(1972)
Bebek gibi Masallah,Mehmet Dinler,6.0,84,"
Comedy, Romance, Crime            ",(1971)
Cibali karakolu,Hulki Saner,5.9,84,"
Comedy            ",(1966)
Bittin Sen,Caner Özyurtlu,4.2,83,"
Comedy            ",(2017)
Çirak,Emre Konuk,6.3,83,"
Drama            ",(2016)
Ayas,Hüseyin Emre Konyali,6.0,83,"
Animation, Family            ",(2013)
Çanakkale Geçilmez,Orhan Bal,7.1,83,"
Animation            ",(2008)
Yengeç oyunu,Ali Özgentürk,4.3,83,"
Drama            ",(2009)
Siccin 6,Alper Mestçi,7.2,83,"
Horror            ",(2019)
Kaçak,Memduh Ün,4.6,83,"
Adventure, Drama            ",(1983)
Fistik gibi,Hulki Saner,5.8,83,"
Adventure, Comedy            ",(1970)
Tatli cadi'nin maceralari,Ertem Göreç,5.8,83,"
Comedy            ",(1975)
Sürtük,Ertem Egilmez,6.6,83,"
Drama, Romance            ",(1965)
Gunesli bataklik,Süreyya Duru,7.8,83,"
Drama            ",(1978)
Kavga,Cüneyt Arkin,5.8,83,"
Action, Crime, Drama            ",(1986)
Çesme,Temel Gürsu,6.8,82,"
Adventure, Drama, Romance            ",(1977)
Hicran sokagi,Safa Önal,2.9,82,"
Drama, Romance            ",(2007)
Sahte nikah,Metin Erksan,5.9,82,"
Comedy, Romance            ",(1962)
Yalan,Ibrahim Tatlises,4.2,82,"
Drama, Romance            ",(1982)
Bütün anneler melektir,Orhan Aksoy,5.5,82,"
Family, Drama            ",(1971)
Büyük yemin,Memduh Ün,6.1,82,"
Drama            ",(1969)
Karaoglan - Altay'dan gelen yigit,Suat Yalaz,7.2,82,"
Adventure            ",(1965)
Hayatim sana feda,Muzaffer Aslan,5.7,82,"
Drama, Romance            ",(1970)
Emanet,Emre Yalgin,6.9,81,"
Action            ",(2016)
Demiryol,Yavuz Özkan,7.6,81,"
Drama            ",(1979)
Öyle sevdim ki seni,Orhan Tekeoglu,5.4,81,"
Drama            ",(2013)
Seninki kaç para?,Hakki Görgülü,4.2,81,"
Comedy, Drama, Fantasy            ",(2012)
Yagmurdan sonra,Görkem Turgut,3.8,81, ,(2008)
Alisan,Serif Gören,4.7,81,"
Drama, Music            ",(1982)
Haci Murat,Natuk Baytan,5.9,81,"
Adventure            ",(1967)
Küçük hanimefendi,Nejat Saydam,5.8,81,"
Comedy, Drama, Romance            ",(1961)
Kördügüm,Tolgay Ziyal,7.5,81,"
Drama, Romance            ",(1977)
Çirkin dünya,Osman F. Seden,6.3,81,"
Crime, Drama, Thriller            ",(1974)
Karaoglan - Camokanin intikami,Suat Yalaz,5.8,81,"
Adventure            ",(1966)
Azap,Türkan Soray,6.8,81,"
Drama, Romance            ",(1973)
Önce vatan,Duygu Sagiroglu,5.9,81,"
Drama, War            ",(1974)
Sarikamis Cocuklari,Mutlu Karadogan,7.1,80,"
Drama, History            ",(2017)
Ankara cinayeti,Durul Taylan,6.7,80,"
Adventure            ",(2006)
Alpago: Alpaslanin fedaisi,Nejat Saydam,5.5,80,"
Adventure, Drama, Romance            ",(1967)
Soyguncular,Türker Inanoglu,7.3,80,"
Adventure            ",(1973)
Bir millet uyaniyor,Muhsin Ertugrul,6.8,80,"
Drama, War            ",(1932)
Agliyorum,Muzaffer Aslan,7.2,80,"
Drama, Romance            ",(1973)
Delisin Delisin,Tolga Bas,3.6,79,"
Comedy            ",(2014)
Anne ya da Leyla,Mesut Uçakan,4.0,79,"
Drama            ",(2006)
Çizme,Ismail Günes,6.6,79,"
Drama            ",(1993)
Babasina bak oglunu al,Türker Inanoglu,5.9,79,"
Comedy, Romance            ",(1965)
Yeryüzünde bir melek,Orhan Aksoy,5.8,79,"
Drama, Romance            ",(1973)
Yolcu,Basar Sabuncu,6.9,79,"
Drama            ",(1993)
Le Ricain,Sohban Kologlu,7.2,79,"
Action, Crime, Drama            ",(1975)
Cracking Nuts,Tolgay Hiçyilmaz,7.3,78,"
Drama            ",(2018)
Wish to Wash with Rain,Gülten Taranç,5.0,78,"
Drama            ",(2016)
Balayi,Koray Balic,2.6,78,"
Romance            ",(2014)
Hile yolu,Ersin Kana,5.8,78,"
Drama            ",(2013)
Feryada gücüm yok,Serif Gören,4.6,78,"
Drama, Musical            ",(1981)
Aci dünya,Ümit Efekan,6.6,78,"
Drama            ",(1986)
Gelincik,Serif Gören,4.8,78,"
Adventure, Drama            ",(1978)
Kuma,Atif Yilmaz,6.8,78,"
Drama            ",(1974)
Kabr-i Cin Mühür,Volkan Adiyaman,2.5,77,"
Horror            ",(2016)
Siyah karga,M. Tayfur Aydin,5.0,77,"
Drama            ",(2016)
Astral Seyahat,Hasan Gökalp,3.2,77,"
Horror            ",(2019)
Affet sevgilim,Nuri Ergün,7.2,77,"
Drama, Romance            ",(1966)
Vurun kahpeye,Orhan Aksoy,6.5,77,"
Drama, War            ",(1964)
Bekarlik sultanliktir,Türker Inanoglu,5.9,77,"
Comedy, Romance            ",(1963)
Maskeli besler,Yilmaz Atadeniz,6.0,77,"
Western            ",(1968)
Kalbimin efendisi,Ertem Egilmez,6.2,77,"
Drama, Romance            ",(1970)
Komsunun tavugu,Zafer Davutoglu,5.8,77,"
Comedy, Romance            ",(1965)
Herseye Ragmen,Orhan Oguz,7.2,77,"
Drama            ",(1988)
Noah Land,Cenk Ertürk,9.0,76,"
Drama            ",(2019)
Tas,Orhan Eskiköy,4.9,76,"
Drama, Mystery            ",(2017)
Dolanma,Tunç Davut,3.5,76,"
Drama            ",(2015)
Karaoglan - Bizansli zorba,Suat Yalaz,5.7,76,"
Action, Adventure, Comedy            ",(1967)
Yanasma,Duygu Sagiroglu,6.7,76,"
Drama            ",(1973)
Hayatimizin En Güzel Yillari,Süreyya Duru,6.3,76,"
Romance            ",(1972)
Sevdam Gozlerinde Kaldi,Ahmet Yenilmez,5.9,75,"
Drama            ",(2016)
Sezercik küçük mücahit,Ertem Göreç,4.1,75,"
Drama, War            ",(1974)
5 Dakkada Degisir Bütün Isler,Orçun Benli,3.9,75,"
Comedy, Crime            ",(2016)
Kendinol,Serkan Ozarslan,4.9,75,"
Thriller            ",(2015)
Hayde bre,Orhan Oguz,5.1,75,"
Drama            ",(2010)
Yankee Go Home,Sinan Çetin,4.0,75,"
Comedy, Drama            ",(2009)
Buzlar çözülmeden,Nejat Saydam,5.8,75,"
Comedy, Drama            ",(1965)
Sabah yildizi,Türker Inanoglu,7.3,75,"
Romance            ",(1968)
Nefret,Osman F. Seden,5.6,75,"
Drama            ",(1984)
Babam askerde,Handan Ipekçi,7.0,75,"
Drama            ",(1995)
Biri ve Digerleri,Tunç Basaran,7.3,75,"
Drama            ",(1988)
Göçebe,Emir Mavitan,6.3,74,"
Drama            ",(2017)
Ceza,Mehmet Dinler,6.5,74,"
Adventure, Drama            ",(1974)
PesPese,Ertan Velimatti Alagoz,5.4,74,"
Drama, Family, Romance            ",(2010)
Tesekkür Ederim Büyükanne,Osman F. Seden,5.8,74,"
Comedy, Drama            ",(1975)
Ask dedigin laftir,Yücel Uçanoglu,2.6,74, ,(1977)
Kader,Süreyya Duru,7.2,74,"
Drama, Romance            ",(1968)
Acemi dolandiricilar,Yücel Uçanoglu,6.0,74,"
Comedy, Crime, Drama            ",(1979)
Seni sevmek kaderim,Orhan Aksoy,7.5,74,"
Crime, Romance            ",(1970)
Harakiri,Ertem Göreç,3.6,74,"
Drama            ",(1975)
Ölü bir deniz,Atif Yilmaz,6.7,74,"
Drama, Romance            ",(1989)
Dümdüzz Adam,Murat Toktamisoglu,5.3,73,"
Comedy            ",(2018)
Temel ile Dursun Istanbul'da,Ihsan Tas,2.3,73,"
Comedy            ",(2016)
Havar,Mehmet Güleryüz,4.5,73,"
Drama            ",(2009)
Gülüm benim,Ibrahim Tatlises,3.7,73,"
Drama            ",(1987)
Analar ölmez,Ertem Göreç,4.2,73,"
Drama            ",(1976)
Kötü tohum,Nevzat Pesen,7.2,73,"
Crime, Drama, Thriller            ",(1963)
Iki gemi yan yana,Atif Yilmaz,7.5,73,"
Adventure            ",(1963)
Helal Olsun Ali Abi,Hulki Saner,5.8,73,"
Adventure, Comedy            ",(1963)
Halici kiz,Muhsin Ertugrul,7.2,73,"
Drama            ",(1953)
Agaçlar ayakta ölür,Memduh Ün,7.6,73,"
Drama            ",(1964)
Yaprak dökümü,Memduh Ün,6.9,73,"
Drama            ",(1967)
Belalilar,Melih Gülgen,5.6,73,"
Adventure, Comedy            ",(1974)
Bitmeyen Yol,Duygu Sagiroglu,7.2,73,"
Drama            ",(1965)
Van Gölü Canavari,Mehmet Bükülmez,3.6,72,"
Comedy            ",(2012)
Cilveli kiz,Türker Inanoglu,7.3,72,"
Romance            ",(1969)
Ben dogarken ölmüsüm,Yücel Çakmakli,6.0,72,"
Drama            ",(1973)
Tarkan canavarli kule,Cavit Yürüklü,6.8,72,"
Adventure, History            ",(1969)
Ayrilik,Türker Inanoglu,7.0,72,"
Drama, Romance            ",(1972)
Kezban Roma'da,Orhan Aksoy,5.5,72,"
Romance            ",(1970)
Afacan harika çocuk,Ülkü Erakalin,4.6,72,"
Drama, Family            ",(1973)
Buruk aci,Nejat Saydam,6.1,72,"
Drama, Romance            ",(1969)
Yalniz Hayaller Kaldi,Mehmet Ali Arslan,9.1,71,"
Drama            ",(2018)
Mavi sessizlik,Bülent Öztürk,5.3,71,"
Drama            ",(2017)
Suda Balik,Tülay Kocatürk,6.8,71,"
Drama, Romance, Sport            ",(2016)
Sipsak Anadolu,Senel Aldi,3.6,71,"
Comedy            ",(2014)
Umut Sokagi,Serif Gören,5.4,71,"
Action, Crime            ",(1986)
Hayal kurma oyunlari,Yavuz Özkan,7.6,71, ,(1999)
Cingöz Recai,Metin Erksan,7.1,71,"
Adventure, Crime            ",(1954)
Üç süpermen olimpiyatlarda,Yavuz Yalinkiliç,4.1,71,"
Action, Adventure, Fantasy            ",(1984)
Günahkar kadin,Ülkü Erakalin,7.1,71,"
Romance, Drama            ",(1966)
Vatan ve Namik Kemal,Duygu Sagiroglu,6.4,71,"
Drama, War            ",(1969)
Hannas: Karanlikta Saklanan,Kamil Aydin,5.0,70,"
Horror            ",(2015)
Yola Çikmak,Evren Erdem,3.8,70,"
Drama            ",(2015)
Köstebekgiller: Perili Orman,Mustafa Kotan,4.3,70,"
Family            ",(2015)
Arap Abdo,Remzi Jöntürk,6.1,70,"
Action, Romance            ",(1973)
Kardan adamlar,Aytan Gönülsen,5.0,70,"
Adventure            ",(2006)
Yürek yarasi,Orhan Elmas,7.4,70,"
Drama, Romance            ",(1983)
Afacan küçük serseri,Ülkü Erakalin,5.2,70,"
Drama            ",(1972)
Yalanci,Osman Sinav,7.5,70,"
Romance            ",(1994)
Cüppeli Gelin,Sirri Gültekin,5.8,70,"
Comedy            ",(1964)
Iki esir,Natuk Baytan,7.1,70,"
Adventure            ",(1971)
Sevimli Frankenstayn,Nejat Saydam,5.7,70,"
SciFi, Comedy, Horror            ",(1975)
Bir günün hikayesi,Sinan Çetin,6.6,70,"
Drama            ",(1980)
Beni Osman öldürdü,Osman F. Seden,5.9,70,"
Comedy, Crime, Romance            ",(1963)
Haci Murat geliyor,Natuk Baytan,6.3,70,"
Adventure            ",(1968)
Babasinin oglu,Cüneyt Arkin,5.8,70,"
Action, Adventure, Comedy            ",(1986)
Sir-Ayet,Onur Aldogan,4.2,69,"
Horror            ",(2019)
Hemsire,Dilek Çolak,7.4,69,"
Drama            ",(2018)
Kanli Postal,Muhammet A.B. Arslan,6.7,69,"
Drama            ",(2015)
Meddah,Batur Emin Akyel,6.1,69,"
Drama            ",(2014)
Allah allah,Ibrahim Tatlises,3.8,69,"
Drama, Music, Romance            ",(1987)
Paramparça,Halit Refig,5.0,69,"
Action, Drama, Romance            ",(1985)
Aile Kadini,Kartal Tibet,5.3,69,"
Drama            ",(1983)
Kerem ile Asli,Orhan Elmas,6.0,69,"
Romance            ",(1971)
Sevgili babam,Aram Gülyüz,5.4,69,"
Drama            ",(1969)
Sefiller,Zafer Davutoglu,7.0,69,"
Drama            ",(1967)
Serseri asik,Ülkü Erakalin,6.9,69,"
Romance            ",(1965)
Yumurcagin tatli rüyalari,Türker Inanoglu,4.9,69,"
Adventure, Drama, Family            ",(1971)
Suçlu,Mehmet Dinler,7.4,69,"
Drama            ",(1972)
Metres,Orhan Elmas,6.7,69,"
Drama, Romance            ",(1983)
Agustos böcekleri ve karincalar,Erhan Tuncer,6.0,68,"
Drama            ",(2016)
Dursun Çavus,Ali Engin,4.4,68,"
Comedy            ",(2014)
Kader baglayinca,Remzi Jöntürk,7.4,68,"
Drama, Romance            ",(1970)
Sevinç gözyaslari,Osman F. Seden,7.4,68,"
Drama, Romance            ",(1965)
Omfavn mig måne,Elisabeth Rygaard,5.7,68,"
Drama            ",(2002)
Aska tövbe,Türker Inanoglu,7.2,68,"
Drama, Romance            ",(1968)
Üçüncü göz,Orhan Oguz,7.2,68,"
Drama, Fantasy            ",(1988)
Kupa kizi,Basar Sabuncu,5.9,68,"
Drama            ",(1986)
Nöri gantar ailesi,Ertem Göreç,5.8,68,"
Comedy            ",(1975)
Çile,Remzi Jöntürk,4.0,68,"
Drama, Romance            ",(1980)
Zambaklar acarken,Nejat Saydam,6.3,68,"
Drama, Romance            ",(1973)
Sinekli Bakkal,Mehmet Dinler,6.8,68,"
Romance            ",(1967)
Bir Dag Masali,Turgut Demirag,6.1,68,"
Drama, Romance            ",(1967)
Sucu Kamil,Caner Özyurtlu,4.2,67,"
Comedy            ",(2015)
Öyle ya da Böyle,Alper Kaya,5.1,67,"
Comedy, Drama            ",(2015)
Mel-Un,Mustafa Kara,3.2,67,"
Horror            ",(2016)
7 avlu,Semir Aslanyürek,5.6,67,"
Comedy, Drama            ",(2009)
Yanlis zaman yolculari,Aren Perdeci,5.1,67,"
Drama            ",(2007)
Istanbul sokaklarinda,Kemal Kan,7.5,67,"
Drama            ",(1964)
Arka sokaklar,Ülkü Erakalin,7.5,67,"
Drama            ",(1963)
Küçük hanim Avrupa'da,Nejat Saydam,5.8,67,"
Comedy, Romance            ",(1962)
Asklarin en güzeli,Osman F. Seden,5.5,67,"
Drama, Romance            ",(1982)
Astronot Fehmi,Naki Yurter,4.8,67,"
Comedy, SciFi            ",(1978)
Dagdan inme,Metin Erksan,5.0,67,"
Comedy, Romance            ",(1973)
Baybora'nin oglu - Karaoglan,Suat Yalaz,5.7,67,"
Adventure            ",(1966)
Paranin esiri,Orhan Elmas,3.7,67,"
Crime, Drama            ",(1985)
Kartal Bey,Melih Gülgen,5.2,67,"
Action, Crime            ",(1984)
Istanbul,Mats Arehn,4.4,67,"
Thriller            ",(1989)
Organik Ask,Kamil Cetin,4.3,66,"
Comedy, Romance            ",(2018)
Bilincsizler,Furkan Kopuz,7.3,66,"
Drama, Mystery            ",(2015)
Afrodit,Aram Gülyüz,3.2,66,"
Drama            ",(1987)
Gözleri ömre bedel,Ülkü Erakalin,5.7,66,"
Romance, Drama            ",(1964)
Ölüme son adim,Çetin Inanç,5.5,66,"
Adventure            ",(1983)
Kardesler,Ömür Atay,6.4,65,"
Drama            ",(2018)
Üç Harflilerin Musallat Oldugu Büyülü Konakta Ruh Çagiran Gençlerin Hazin Hikayesi,Sinan Kaçar,4.3,65,"
Comedy, Horror, Thriller            ",(2018)
Mor Ufuklar,Olgun Özdemir,7.9,65,"
Drama            ",(2017)
Evet mi? Hayir mi?,Sirri Gültekin,5.8,66,"
Comedy, Romance            ",(1974)
Kars Öyküleri,Emre Akay,6.0,65,"
Drama            ",(2010)
Sarhos,Ibrahim Tatlises,4.3,65,"
Drama            ",(1986)
Afife Jale,Sahin Kaygun,6.7,65,"
Biography            ",(1987)
Lekeli melek,Mehmet Bozkus,7.4,65,"
Drama, Romance            ",(1969)
Asfalt Riza,Ümit Utku,7.3,65,"
Adventure            ",(1964)
Akasyalar açarken,Memduh Ün,7.2,65,"
Drama, Romance            ",(1962)
Prangasiz mahkumlar,Orhon M. Ariburnu,7.1,65,"
Drama, Romance            ",(1964)
Yalanci,Mehmet Dinler,5.8,65,"
Comedy, Romance            ",(1973)
Kanli Nigar,Ülkü Erakalin,5.8,65,"
Comedy            ",(1968)
Iki basli dev,Orhan Oguz,5.6,65,"
Drama            ",(1990)
Arama moturu,Atalay Tasdiken,5.2,64,"
Comedy            ",(2016)
82 dagen in april,Bart Van den Bempt,5.9,64,"
Drama, Family            ",(2013)
Tutku,Feyzi Tuna,5.7,64,"
Drama            ",(1984)
Benim De Kalbim Var,Türker Inanoglu,7.2,64,"
Drama, Romance            ",(1968)
Tuzak,Atif Yilmaz,5.5,64,"
Adventure, Drama            ",(1976)
Alageyik,Atif Yilmaz,6.6,64,"
Adventure, Romance, Drama            ",(1958)
Bombaci,Cüneyt Arkin,5.0,64,"
Action            ",(1988)
Seytanin Çocuklari-El Ebyaz,Vedat Dikmetas,3.7,63,"
Horror            ",(2016)
Içimde Akan Nehir,Erhan Güleryüz,6.3,63,"
Drama            ",(I) (2015)
Bekle dedim gölgeye,Atif Yilmaz,7.7,63,"
Drama            ",(1991)
Cilali Ibo Avrupa'da,Osman F. Seden,4.4,63,"
Comedy            ",(1970)
Bir kirik bebek,Nisan Akman,5.5,63,"
Drama            ",(1987)
Arkadasimin aski,Türker Inanoglu,7.4,63,"
Drama, Romance            ",(1968)
Günah,Ibrahim Tatlises,3.9,63,"
Drama, Romance            ",(1983)
Demir Yumruk: Devler geliyor,Tunç Basaran,6.3,63,"
Adventure, Fantasy            ",(1970)
Asktan da üstün,Atif Yilmaz,7.3,63,"
Drama, Romance            ",(1970)
Ayrilik kolay degil,Temel Gürsu,3.7,63,"
Drama, Romance            ",(1980)
Beyaz güller,Süreyya Duru,7.5,63,"
Drama, Romance            ",(1970)
Kaçaklar,Serif Gören,6.3,63,"
Adventure, Crime, Romance            ",(1971)
Herkesin sevgilisi,Nejat Saydam,5.4,63,"
Romance            ",(1970)
Kader böyle istedi,Lütfi Akad,7.3,63,"
Drama, Romance            ",(1968)
Aysecik - Bos Besik,Hulki Saner,4.2,63,"
Drama            ",(1965)
Gönülden yaralilar,Memduh Ün,6.2,63,"
Crime, Drama, Romance            ",(1973)
Korkusuz Kaptan Swing,Tunç Basaran,5.2,63,"
Adventure, Comedy, Western            ",(1971)
Sevgili Komsum,A. Taner Elhan,4.9,62,"
Comedy, Drama            ",(2018)
Deli Sahin,Cüneyt Arkin,5.1,62,"
Adventure, Comedy            ",(1976)
Adi ask bu eziyetin,Suat Oktay Senocak,7.0,62,"
Drama            ",(2010)
Nikah masasi,Temel Gürsu,4.9,62,"
Drama, Romance            ",(1982)
Bir Tugra Kaftancioglu filmi,Emre Akay,5.8,62,"
Adventure            ",(2007)
Son mektup,Türker Inanoglu,7.5,62,"
Drama, Romance            ",(1969)
Askim günahimdir,Ertem Göreç,7.4,62,"
Drama, Romance            ",(1968)
Prangali Sehzade,Türker Inanoglu,7.3,62,"
Drama, Romance            ",(1965)
Seni seviyorum,Atif Yilmaz,6.4,62,"
Drama, Romance            ",(1983)
Araf 2,Biray Dalkiran,3.4,61,"
Horror            ",(2019)
Durak,Serdar Gözelekli,5.3,61,"
Thriller            ",(2016)
Askopat,Haydar Isik,3.5,61,"
Comedy            ",(2015)
Göl zamani,Cafer Özgül,5.9,61,"
Drama            ",(2013)
